timestamp,status,response
2025-11-08T06:19:04.033052+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.999879002571106,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001209886759170331}}"
2025-11-08T06:19:06.064273+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.9998888373374939,""env"":1.0,""circadian"":0.7,""p_stress"":0.00011117271787952632}}"
2025-11-08T06:19:08.123851+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.9998688697814941,""env"":1.0,""circadian"":0.7,""p_stress"":0.00013113467139191926}}"
2025-11-08T06:19:10.158599+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.9998612999916077,""env"":1.0,""circadian"":0.7,""p_stress"":0.00013870967086404562}}"
2025-11-08T06:19:12.197404+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.9998379349708557,""env"":1.0,""circadian"":0.7,""p_stress"":0.00016208714805543423}}"
2025-11-08T06:19:14.250217+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.9998173713684082,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001826235093176365}}"
2025-11-08T06:19:16.311329+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9399,""state"":""restorative"",""parts"":{""bio"":0.999805748462677,""env"":1.0,""circadian"":0.7,""p_stress"":0.000194265870959498}}"
2025-11-08T06:19:18.339386+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9398,""state"":""restorative"",""parts"":{""bio"":0.9996188282966614,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003811865171883255}}"
2025-11-08T06:19:20.382979+00:00,200,"{""cav_raw"":9389,""cav_smooth"":9396,""state"":""restorative"",""parts"":{""bio"":0.998241662979126,""env"":1.0,""circadian"":0.7,""p_stress"":0.001758322468958795}}"
2025-11-08T06:19:22.415580+00:00,200,"{""cav_raw"":9387,""cav_smooth"":9395,""state"":""restorative"",""parts"":{""bio"":0.9979588985443115,""env"":1.0,""circadian"":0.7,""p_stress"":0.0020410874858498573}}"
2025-11-08T06:19:24.488151+00:00,200,"{""cav_raw"":9392,""cav_smooth"":9394,""state"":""restorative"",""parts"":{""bio"":0.998766303062439,""env"":1.0,""circadian"":0.7,""p_stress"":0.001233713119290769}}"
2025-11-08T06:19:26.535545+00:00,200,"{""cav_raw"":9390,""cav_smooth"":9393,""state"":""restorative"",""parts"":{""bio"":0.9983777403831482,""env"":1.0,""circadian"":0.7,""p_stress"":0.0016222671838477254}}"
2025-11-08T06:19:28.602735+00:00,200,"{""cav_raw"":9390,""cav_smooth"":9393,""state"":""restorative"",""parts"":{""bio"":0.9983497262001038,""env"":1.0,""circadian"":0.7,""p_stress"":0.0016502488870173693}}"
2025-11-08T06:19:30.632644+00:00,200,"{""cav_raw"":9383,""cav_smooth"":9391,""state"":""restorative"",""parts"":{""bio"":0.9972447156906128,""env"":1.0,""circadian"":0.7,""p_stress"":0.0027553073596209288}}"
2025-11-08T06:19:32.668431+00:00,200,"{""cav_raw"":9386,""cav_smooth"":9390,""state"":""restorative"",""parts"":{""bio"":0.9976938366889954,""env"":1.0,""circadian"":0.7,""p_stress"":0.002306181937456131}}"
2025-11-08T06:19:34.729772+00:00,200,"{""cav_raw"":9388,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9980342388153076,""env"":1.0,""circadian"":0.7,""p_stress"":0.001965744886547327}}"
2025-11-08T06:19:36.771981+00:00,200,"{""cav_raw"":9387,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9979203343391418,""env"":1.0,""circadian"":0.7,""p_stress"":0.0020796365570276976}}"
2025-11-08T06:19:38.806027+00:00,200,"{""cav_raw"":9387,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9979960918426514,""env"":1.0,""circadian"":0.7,""p_stress"":0.002003883011639118}}"
2025-11-08T06:19:40.829959+00:00,200,"{""cav_raw"":9389,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9982428550720215,""env"":1.0,""circadian"":0.7,""p_stress"":0.0017571721691638231}}"
2025-11-08T06:19:42.866929+00:00,200,"{""cav_raw"":9393,""cav_smooth"":9253,""state"":""restorative"",""parts"":{""bio"":0.998867928981781,""env"":1.0,""circadian"":0.7,""p_stress"":0.0011320945341140032}}"
2025-11-08T06:19:44.904784+00:00,200,"{""cav_raw"":9392,""cav_smooth"":9281,""state"":""restorative"",""parts"":{""bio"":0.998722493648529,""env"":1.0,""circadian"":0.7,""p_stress"":0.0012775111244991422}}"
2025-11-08T06:19:46.955585+00:00,200,"{""cav_raw"":9393,""cav_smooth"":9303,""state"":""restorative"",""parts"":{""bio"":0.9989108443260193,""env"":1.0,""circadian"":0.7,""p_stress"":0.0010891301790252328}}"
2025-11-08T06:19:49.006345+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9322,""state"":""restorative"",""parts"":{""bio"":0.9993561506271362,""env"":1.0,""circadian"":0.7,""p_stress"":0.0006438352284021676}}"
2025-11-08T06:19:51.055058+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9336,""state"":""restorative"",""parts"":{""bio"":0.9994030594825745,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005969334160909057}}"
2025-11-08T06:19:53.110602+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9348,""state"":""restorative"",""parts"":{""bio"":0.9993700385093689,""env"":1.0,""circadian"":0.7,""p_stress"":0.00062995171174407}}"
2025-11-08T06:19:55.143978+00:00,200,"{""cav_raw"":9394,""cav_smooth"":9357,""state"":""restorative"",""parts"":{""bio"":0.9990561604499817,""env"":1.0,""circadian"":0.7,""p_stress"":0.0009438532288186252}}"
2025-11-08T06:19:57.215912+00:00,200,"{""cav_raw"":9395,""cav_smooth"":9365,""state"":""restorative"",""parts"":{""bio"":0.9991680383682251,""env"":1.0,""circadian"":0.7,""p_stress"":0.0008319503394886851}}"
2025-11-08T06:19:59.279293+00:00,200,"{""cav_raw"":9395,""cav_smooth"":9371,""state"":""restorative"",""parts"":{""bio"":0.9993329048156738,""env"":1.0,""circadian"":0.7,""p_stress"":0.000667092390358448}}"
2025-11-08T06:20:01.343153+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9376,""state"":""restorative"",""parts"":{""bio"":0.9996025562286377,""env"":1.0,""circadian"":0.7,""p_stress"":0.00039747339906170964}}"
2025-11-08T06:20:03.384064+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9381,""state"":""restorative"",""parts"":{""bio"":0.9997220635414124,""env"":1.0,""circadian"":0.7,""p_stress"":0.00027794382185675204}}"
2025-11-08T06:20:05.449290+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9384,""state"":""restorative"",""parts"":{""bio"":0.9997596740722656,""env"":1.0,""circadian"":0.7,""p_stress"":0.00024032409419305623}}"
2025-11-08T06:20:07.499211+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9387,""state"":""restorative"",""parts"":{""bio"":0.9997826814651489,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002173113462049514}}"
2025-11-08T06:20:09.541030+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9998102188110352,""env"":1.0,""circadian"":0.7,""p_stress"":0.00018980599998030812}}"
2025-11-08T06:20:11.578785+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9391,""state"":""restorative"",""parts"":{""bio"":0.9998136162757874,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001864124642452225}}"
2025-11-08T06:20:13.612401+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9392,""state"":""restorative"",""parts"":{""bio"":0.9998161196708679,""env"":1.0,""circadian"":0.7,""p_stress"":0.00018389189790468663}}"
2025-11-08T06:20:15.660777+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9394,""state"":""restorative"",""parts"":{""bio"":0.999830424785614,""env"":1.0,""circadian"":0.7,""p_stress"":0.00016957147454377264}}"
2025-11-08T06:20:17.708762+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9395,""state"":""restorative"",""parts"":{""bio"":0.999845027923584,""env"":1.0,""circadian"":0.7,""p_stress"":0.00015498726861551404}}"
2025-11-08T06:20:19.758865+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9255,""state"":""restorative"",""parts"":{""bio"":0.9998292326927185,""env"":1.0,""circadian"":0.7,""p_stress"":0.00017078699602279812}}"
2025-11-08T06:20:21.818748+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9284,""state"":""restorative"",""parts"":{""bio"":0.9998356103897095,""env"":1.0,""circadian"":0.7,""p_stress"":0.00016441350453533232}}"
2025-11-08T06:20:23.868273+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9307,""state"":""restorative"",""parts"":{""bio"":0.9996616244316101,""env"":1.0,""circadian"":0.7,""p_stress"":0.00033839023672044277}}"
2025-11-08T06:20:25.917348+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9325,""state"":""restorative"",""parts"":{""bio"":0.9996069073677063,""env"":1.0,""circadian"":0.7,""p_stress"":0.00039311705040745437}}"
2025-11-08T06:20:27.965953+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9339,""state"":""restorative"",""parts"":{""bio"":0.9995736479759216,""env"":1.0,""circadian"":0.7,""p_stress"":0.00042634428245946765}}"
2025-11-08T06:20:30.027243+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9351,""state"":""restorative"",""parts"":{""bio"":0.9995658993721008,""env"":1.0,""circadian"":0.7,""p_stress"":0.00043407981866039336}}"
2025-11-08T06:20:32.074977+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9360,""state"":""restorative"",""parts"":{""bio"":0.9995879530906677,""env"":1.0,""circadian"":0.7,""p_stress"":0.00041202607098966837}}"
2025-11-08T06:20:34.120238+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9367,""state"":""restorative"",""parts"":{""bio"":0.9996116161346436,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003883752506226301}}"
2025-11-08T06:20:36.142431+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9373,""state"":""restorative"",""parts"":{""bio"":0.999569296836853,""env"":1.0,""circadian"":0.7,""p_stress"":0.00043068002560175955}}"
2025-11-08T06:20:38.183147+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9378,""state"":""restorative"",""parts"":{""bio"":0.999599039554596,""env"":1.0,""circadian"":0.7,""p_stress"":0.0004009374533779919}}"
2025-11-08T06:20:40.208921+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9382,""state"":""restorative"",""parts"":{""bio"":0.9995630979537964,""env"":1.0,""circadian"":0.7,""p_stress"":0.0004368901427369565}}"
2025-11-08T06:20:42.238302+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9385,""state"":""restorative"",""parts"":{""bio"":0.9994962215423584,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005038011586293578}}"
2025-11-08T06:20:44.274850+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9387,""state"":""restorative"",""parts"":{""bio"":0.9994494915008545,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005505028530023992}}"
2025-11-08T06:20:46.311187+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9389,""state"":""restorative"",""parts"":{""bio"":0.9994444847106934,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005555140087381005}}"
2025-11-08T06:20:48.342830+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9390,""state"":""restorative"",""parts"":{""bio"":0.9994463920593262,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005536206881515682}}"
2025-11-08T06:20:50.370596+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9250,""state"":""restorative"",""parts"":{""bio"":0.9994529485702515,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005470302421599627}}"
2025-11-08T06:20:52.388466+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9280,""state"":""restorative"",""parts"":{""bio"":0.99947190284729,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005281209596432745}}"
2025-11-08T06:20:54.431537+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9303,""state"":""restorative"",""parts"":{""bio"":0.9994909763336182,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005090150516480207}}"
2025-11-08T06:20:56.452119+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9322,""state"":""restorative"",""parts"":{""bio"":0.9997423887252808,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002576095866970718}}"
2025-11-08T06:20:58.500463+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9337,""state"":""restorative"",""parts"":{""bio"":0.9997112154960632,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002887946320697665}}"
2025-11-08T06:21:00.537625+00:00,200,"{""cav_raw"":9394,""cav_smooth"":9348,""state"":""restorative"",""parts"":{""bio"":0.9990149736404419,""env"":1.0,""circadian"":0.7,""p_stress"":0.0009850376518443227}}"
2025-11-08T06:21:02.561702+00:00,200,"{""cav_raw"":9392,""cav_smooth"":9357,""state"":""restorative"",""parts"":{""bio"":0.9986699819564819,""env"":1.0,""circadian"":0.7,""p_stress"":0.001330019673332572}}"
2025-11-08T06:21:04.587443+00:00,200,"{""cav_raw"":9388,""cav_smooth"":9363,""state"":""restorative"",""parts"":{""bio"":0.9981143474578857,""env"":1.0,""circadian"":0.7,""p_stress"":0.0018856459064409137}}"
2025-11-08T06:21:06.638753+00:00,200,"{""cav_raw"":9375,""cav_smooth"":9366,""state"":""restorative"",""parts"":{""bio"":0.9959409236907959,""env"":1.0,""circadian"":0.7,""p_stress"":0.0040590958669781685}}"
2025-11-08T06:21:08.676037+00:00,200,"{""cav_raw"":9380,""cav_smooth"":9369,""state"":""restorative"",""parts"":{""bio"":0.9967522025108337,""env"":1.0,""circadian"":0.7,""p_stress"":0.003247813554480672}}"
2025-11-08T06:21:10.712935+00:00,200,"{""cav_raw"":9386,""cav_smooth"":9372,""state"":""restorative"",""parts"":{""bio"":0.9977275133132935,""env"":1.0,""circadian"":0.7,""p_stress"":0.0022724790032953024}}"
2025-11-08T06:21:12.776640+00:00,200,"{""cav_raw"":9385,""cav_smooth"":9374,""state"":""restorative"",""parts"":{""bio"":0.9975100159645081,""env"":1.0,""circadian"":0.7,""p_stress"":0.0024899933487176895}}"
2025-11-08T06:21:14.829622+00:00,200,"{""cav_raw"":9392,""cav_smooth"":9378,""state"":""restorative"",""parts"":{""bio"":0.9986691474914551,""env"":1.0,""circadian"":0.7,""p_stress"":0.0013308512279763818}}"
2025-11-08T06:21:16.898872+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9382,""state"":""restorative"",""parts"":{""bio"":0.9994835257530212,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005164981121197343}}"
2025-11-08T06:21:18.956514+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9385,""state"":""restorative"",""parts"":{""bio"":0.9996674060821533,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003325720608700067}}"
2025-11-08T06:21:21.018435+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9387,""state"":""restorative"",""parts"":{""bio"":0.9995989203453064,""env"":1.0,""circadian"":0.7,""p_stress"":0.0004010727279819548}}"
2025-11-08T06:21:23.040133+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9247,""state"":""restorative"",""parts"":{""bio"":0.9996076226234436,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003924005723092705}}"
2025-11-08T06:21:25.142552+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9277,""state"":""restorative"",""parts"":{""bio"":0.9995652437210083,""env"":1.0,""circadian"":0.7,""p_stress"":0.00043475086567923427}}"
2025-11-08T06:21:27.191333+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9301,""state"":""restorative"",""parts"":{""bio"":0.9995622038841248,""env"":1.0,""circadian"":0.7,""p_stress"":0.0004378089215606451}}"
2025-11-08T06:21:29.216146+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9320,""state"":""restorative"",""parts"":{""bio"":0.9996824860572815,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003175221791025251}}"
2025-11-08T06:21:31.267550+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9336,""state"":""restorative"",""parts"":{""bio"":0.999653697013855,""env"":1.0,""circadian"":0.7,""p_stress"":0.00034631925518624485}}"
2025-11-08T06:21:33.337093+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9348,""state"":""restorative"",""parts"":{""bio"":0.9996776580810547,""env"":1.0,""circadian"":0.7,""p_stress"":0.00032236194238066673}}"
2025-11-08T06:21:35.387605+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9358,""state"":""restorative"",""parts"":{""bio"":0.9997033476829529,""env"":1.0,""circadian"":0.7,""p_stress"":0.00029665109468623996}}"
2025-11-08T06:21:37.419239+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9366,""state"":""restorative"",""parts"":{""bio"":0.999660074710846,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003399016277398914}}"
2025-11-08T06:21:39.464125+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9372,""state"":""restorative"",""parts"":{""bio"":0.9997541904449463,""env"":1.0,""circadian"":0.7,""p_stress"":0.00024583013146184385}}"
2025-11-08T06:21:41.535726+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9377,""state"":""restorative"",""parts"":{""bio"":0.9997585415840149,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002414440386928618}}"
2025-11-08T06:21:43.559545+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9382,""state"":""restorative"",""parts"":{""bio"":0.9998026490211487,""env"":1.0,""circadian"":0.7,""p_stress"":0.00019732399960048497}}"
2025-11-08T06:21:45.606027+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9385,""state"":""restorative"",""parts"":{""bio"":0.9998106360435486,""env"":1.0,""circadian"":0.7,""p_stress"":0.00018936104606837034}}"
2025-11-08T06:21:47.639671+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9388,""state"":""restorative"",""parts"":{""bio"":0.9998037219047546,""env"":1.0,""circadian"":0.7,""p_stress"":0.00019625369168352336}}"
2025-11-08T06:21:49.688530+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9390,""state"":""restorative"",""parts"":{""bio"":0.9998143315315247,""env"":1.0,""circadian"":0.7,""p_stress"":0.00018566966173239052}}"
2025-11-08T06:21:51.716569+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9391,""state"":""restorative"",""parts"":{""bio"":0.9997873306274414,""env"":1.0,""circadian"":0.7,""p_stress"":0.00021267712872941047}}"
2025-11-08T06:21:53.754946+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9393,""state"":""restorative"",""parts"":{""bio"":0.9997949004173279,""env"":1.0,""circadian"":0.7,""p_stress"":0.00020507138106040657}}"
2025-11-08T06:21:55.791359+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9257,""state"":""restorative"",""parts"":{""bio"":0.999761700630188,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002382914535701275}}"
2025-11-08T06:21:57.822810+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9285,""state"":""restorative"",""parts"":{""bio"":0.9996874332427979,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003125476068817079}}"
2025-11-08T06:21:59.881295+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9307,""state"":""restorative"",""parts"":{""bio"":0.9996939301490784,""env"":1.0,""circadian"":0.7,""p_stress"":0.00030609010718762875}}"
2025-11-08T06:22:01.942758+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9325,""state"":""restorative"",""parts"":{""bio"":0.9997009038925171,""env"":1.0,""circadian"":0.7,""p_stress"":0.00029907727730460465}}"
2025-11-08T06:22:04.003223+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9340,""state"":""restorative"",""parts"":{""bio"":0.9997278451919556,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002721778873819858}}"
2025-11-08T06:22:06.047974+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9352,""state"":""restorative"",""parts"":{""bio"":0.9997533559799194,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002466444275341928}}"
2025-11-08T06:22:08.111665+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9361,""state"":""restorative"",""parts"":{""bio"":0.9997751712799072,""env"":1.0,""circadian"":0.7,""p_stress"":0.00022482333588413894}}"
2025-11-08T06:22:10.172298+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9238,""state"":""restorative"",""parts"":{""bio"":0.9997441172599792,""env"":1.0,""circadian"":0.7,""p_stress"":0.00025586283300071955}}"
2025-11-08T06:22:12.225920+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9270,""state"":""restorative"",""parts"":{""bio"":0.9996213912963867,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003785927838180214}}"
2025-11-08T06:22:14.261705+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9295,""state"":""restorative"",""parts"":{""bio"":0.9995608925819397,""env"":1.0,""circadian"":0.7,""p_stress"":0.00043912831461057067}}"
2025-11-08T06:22:16.327543+00:00,200,"{""cav_raw"":9396,""cav_smooth"":9315,""state"":""restorative"",""parts"":{""bio"":0.9994602203369141,""env"":1.0,""circadian"":0.7,""p_stress"":0.0005397562053985894}}"
2025-11-08T06:22:18.401661+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9332,""state"":""restorative"",""parts"":{""bio"":0.9996417164802551,""env"":1.0,""circadian"":0.7,""p_stress"":0.00035826952080242336}}"
2025-11-08T06:22:20.492806+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9345,""state"":""restorative"",""parts"":{""bio"":0.9995725154876709,""env"":1.0,""circadian"":0.7,""p_stress"":0.0004274812527000904}}"
2025-11-08T06:22:22.544213+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9355,""state"":""restorative"",""parts"":{""bio"":0.999790370464325,""env"":1.0,""circadian"":0.7,""p_stress"":0.00020961153495591134}}"
2025-11-08T06:22:24.561965+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9364,""state"":""restorative"",""parts"":{""bio"":0.9997989535331726,""env"":1.0,""circadian"":0.7,""p_stress"":0.00020106513693463057}}"
2025-11-08T06:22:26.613363+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9371,""state"":""restorative"",""parts"":{""bio"":0.9998359084129333,""env"":1.0,""circadian"":0.7,""p_stress"":0.00016408257943112403}}"
2025-11-08T06:22:28.677633+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9376,""state"":""restorative"",""parts"":{""bio"":0.9998232126235962,""env"":1.0,""circadian"":0.7,""p_stress"":0.00017678982112556696}}"
2025-11-08T06:22:30.736550+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9381,""state"":""restorative"",""parts"":{""bio"":0.9998480081558228,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001520159130450338}}"
2025-11-08T06:22:32.798947+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9384,""state"":""restorative"",""parts"":{""bio"":0.9998490810394287,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001509002613602206}}"
2025-11-08T06:22:34.870374+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9387,""state"":""restorative"",""parts"":{""bio"":0.9998501539230347,""env"":1.0,""circadian"":0.7,""p_stress"":0.0001498417987022549}}"
2025-11-08T06:22:36.912285+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9390,""state"":""restorative"",""parts"":{""bio"":0.9998624920845032,""env"":1.0,""circadian"":0.7,""p_stress"":0.00013749103527516127}}"
2025-11-08T06:22:38.972522+00:00,200,"{""cav_raw"":9399,""cav_smooth"":9391,""state"":""restorative"",""parts"":{""bio"":0.9998493790626526,""env"":1.0,""circadian"":0.7,""p_stress"":0.00015061147860251367}}"
2025-11-08T06:22:41.018455+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9393,""state"":""restorative"",""parts"":{""bio"":0.9998286962509155,""env"":1.0,""circadian"":0.7,""p_stress"":0.00017131339700426906}}"
2025-11-08T06:22:43.087109+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9394,""state"":""restorative"",""parts"":{""bio"":0.999814510345459,""env"":1.0,""circadian"":0.7,""p_stress"":0.00018546443607192487}}"
2025-11-08T06:22:45.129430+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9395,""state"":""restorative"",""parts"":{""bio"":0.9997947812080383,""env"":1.0,""circadian"":0.7,""p_stress"":0.00020523439161479473}}"
2025-11-08T06:22:47.185321+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9258,""state"":""restorative"",""parts"":{""bio"":0.999652624130249,""env"":1.0,""circadian"":0.7,""p_stress"":0.00034735299414023757}}"
2025-11-08T06:22:49.256276+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9286,""state"":""restorative"",""parts"":{""bio"":0.9997201561927795,""env"":1.0,""circadian"":0.7,""p_stress"":0.00027986959321424365}}"
2025-11-08T06:22:51.276907+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9309,""state"":""restorative"",""parts"":{""bio"":0.9996607303619385,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003392989747226238}}"
2025-11-08T06:22:53.326818+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9326,""state"":""restorative"",""parts"":{""bio"":0.9996598362922668,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003401743888389319}}"
2025-11-08T06:22:55.402876+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9341,""state"":""restorative"",""parts"":{""bio"":0.9997080564498901,""env"":1.0,""circadian"":0.7,""p_stress"":0.00029197230469435453}}"
2025-11-08T06:22:57.443694+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9352,""state"":""restorative"",""parts"":{""bio"":0.9997241497039795,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002758792252279818}}"
2025-11-08T06:22:59.477425+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9361,""state"":""restorative"",""parts"":{""bio"":0.9997135996818542,""env"":1.0,""circadian"":0.7,""p_stress"":0.0002864245616365224}}"
2025-11-08T06:23:01.550214+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9368,""state"":""restorative"",""parts"":{""bio"":0.9996545314788818,""env"":1.0,""circadian"":0.7,""p_stress"":0.0003454466932453215}}"
2025-11-08T06:23:03.590744+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9374,""state"":""restorative"",""parts"":{""bio"":0.9996724724769592,""env"":1.0,""circadian"":0.7,""p_stress"":0.00032755680149421096}}"
2025-11-08T06:23:05.651175+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9379,""state"":""restorative"",""parts"":{""bio"":0.9997075200080872,""env"":1.0,""circadian"":0.7,""p_stress"":0.000292478856863454}}"
2025-11-08T06:23:07.684833+00:00,200,"{""cav_raw"":9398,""cav_smooth"":9383,""state"":""restorative"",""parts"":{""bio"":0.9997319579124451,""env"":1.0,""circadian"":0.7,""p_stress"":0.000268034782493487}}"
2025-11-08T06:23:09.759285+00:00,200,"{""cav_raw"":9397,""cav_smooth"":9386,""state"":""restorative"",""parts"":{""bio"":0.9996063113212585,""env"":1.0,""circadian"":0.7,""p_stress"":0.00039368771831505}}"
